,Common Name,Kingdom,Phylum,Class,Link,Description,auditory system,biogeographic realm,body mass,ecoregion,geographic distribution includes,habitat,hearing range,hearing threshold,locomotion,mineralized skeleton contains,population trend,visual system,type specimen repository,preys on,behavioral circadian rhythm,eats,conservation status,life span,weight,body shape,foraging habitat,growth rate,litters per year,native range includes,prenatal development duration,trophic guild,diet includes,clutch/brood/litter size,bill length,ecomorphological guild,mating system,social system,tarsometatarsus + middle toe length,tarsus length,temperature at range midpoint latitude,parental care,host of,visits flowers of,parasitized by,has ectoparasite,pathogen of,has host,genome size,is vector for,sensory system,basal metabolic rate,body length,is eaten by,trophic level,has endoparasite,mutualistic with,visits,is killed by,initial mortality rate,motility,onset of fertility,egg mass,body temperature,used for,symbiont of,mortality rate doubling time,harvested in,number of public records in bold,parasite of
0,Crested bobwhite,Animalia,Chordata,Aves,https://eol.org/pages/45508977,Colinus cristatus (Crested Bobwhite) is a species of birds in the family New World quails. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,,Chocó-DariéN Moist Forests,United States,"tropical,terrestrial",5000 Hz,20 dB,flight,apatite,Increasing,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested bunting,Animalia,Chordata,Aves,https://eol.org/pages/45518894,Emberiza lathami (Crested Bunting) is a species of birds in the family New World sparrows. They rely on flight to move around.,tympanic middle ear,,,,Bhutan,"tropical,terrestrial",5000 Hz,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,Pyrus communis L. (European Pear),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested caracara,Animalia,Chordata,Aves,https://eol.org/pages/45510784,Caracara cheriway (Northern Crested Caracara) is a species of birds in the family falcons. They are listed in cites appendix ii. They rely on flight to move around.,,,,,United States,grassland,,,flight,,Increasing,,,Serpentes (snakes),,Cricetidae (cricetids ),,25.8 years,1031 g,bilaterally symmetric,,,1.5 /year,,28 days,,,,,,,,,,,,,,,,,,,,,,,,,,,Yucca,,,,,,,,,,,,
0,Crested coua,Animalia,Chordata,Aves,https://eol.org/pages/1047942,Coua cristata (Crested Coua) is a species of birds in the family Cuculidae. They are found in Afrotropics. They are diurnal. They rely on flight to move around.,tympanic middle ear,Afrotropics,168 g,,Madagascar,"savanna,terrestrial",,20 dB,bipedal movement,apatite,Decreasing,corneal eyes,,,diurnal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested cuckoodove,Animalia,Chordata,Aves,https://eol.org/pages/1049785,Reinwardtoena crassirostris (Crested Cuckoo Dove) is a species of birds in the family Columbidae. They are listed as near threatened by IUCN. They are found in australasia. They rely on flight to move around.,tympanic middle ear,australasia,260 g,,Solomon Islands,"subtropical,terrestrial",,20 dB,flight,apatite,Decreasing,corneal eyes,,,,,near threatened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested doradito,Animalia,Chordata,Aves,https://eol.org/pages/45513015,Pseudocolopteryx sclateri (Crested Doradito) is a species of birds in the family tyrant flycatchers. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,9.9 g,Lesser Antillean Dry Forests,Bolivia,terrestrial,5000 Hz,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested drongo,Animalia,Chordata,Aves,https://eol.org/pages/917085,Dicrurus forficatus (Crested Drongo) is a species of birds in the family drongos. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,Afrotropics,55 g,,Comoros,"savanna,terrestrial",,10 dB,bipedal movement,apatite,Unknown,corneal eyes,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested duck,Animalia,Chordata,Aves,https://eol.org/pages/1266168,Lophonetta specularioides alticola (Andean Crested Duck) is a subspecies of birds in the family Anatidae. They rely on flight and drag powered swimming to move around.,tympanic middle ear,,,,,mountain,5000 Hz,20 dB,flight,apatite,,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested eagle,Animalia,Chordata,Aves,https://eol.org/pages/45511529,Morphnus guianensis (Crested Eagle) is a species of birds in the family Accipitridae. They are listed as near threatened by IUCN and in cites appendix ii. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,1750 g,,Belize,"tropical,terrestrial",,20 dB,flight,apatite,Decreasing,corneal eyes,,,,,near threatened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested finchbill,Animalia,Chordata,Aves,https://eol.org/pages/45518815,Spizixos canifrons (Crested Finchbill) is a species of birds in the family bulbuls. They are found in the palearctic and the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,the palearctic,44 g,,China,"mountain,terrestrial",,10 dB,bipedal movement,apatite,Increasing,corneal eyes,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested fireback,Animalia,Chordata,Aves,https://eol.org/pages/45516024,Lophura ignita (Crested Fireback) is a species of birds in the family Phasianidae. They are listed as vulnerable by IUCN. They are found in the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,the indo-malayan realm,2500 g,,United States,terrestrial,,20 dB,flight,apatite,Decreasing,corneal eyes,,,,Ficus pisocarpa Bl.,vulnerable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested francolin,Animalia,Chordata,Aves,https://eol.org/pages/45513780,Dendroperdix sephaena (Crested Francolin) is a species of birds in the family Phasianidae. They rely on flight to move around.,tympanic middle ear,,,,Mozambique,"swamp,terrestrial",5000 Hz,20 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested gallito,Animalia,Chordata,Aves,https://eol.org/pages/45512897,Rhinocrypta lanceolata (Crested Gallito) is a species of birds in the family tapaculos. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,66.7 g,Low Monte,Bolivia,terrestrial,,10 dB,bipedal movement,apatite,Stable,corneal eyes,(UMMZ) - UMMZ Birds Collection {http://www.lsa.umich.edu/ummz/birds/},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested goshawk,Animalia,Chordata,Aves,https://eol.org/pages/914064,Accipiter trivirgatus (Crested Goshawk) is a species of birds in the family Accipitridae. They are listed in cites appendix ii. They are found in the palearctic and the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,the palearctic,353 g,,Laos,"tropical,terrestrial",,,flight,,Decreasing,corneal eyes,,Treron vernans (Linnaeus 1771) (Common green pigeon),,CORRUPTED VALUE for trait R20-PK36749765,cites appendix ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested guan,Animalia,Chordata,Aves,https://eol.org/pages/45512035,Penelope pileata (White Crested Guan) is a species of birds in the family Cracidae. They are listed as vulnerable by IUCN. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,1100 g,,Brazil,"subtropical,terrestrial",,20 dB,bipedal movement,apatite,Decreasing,corneal eyes,,,,,vulnerable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested guineafowl,Animalia,Chordata,Aves,https://eol.org/pages/45513756,Guttera pucherani (Kenya Guineafowl) is a species of birds in the family guineafowls. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,Afrotropics,1573 g,Albertine Rift Montane Forests,Mozambique,"savanna,terrestrial",,20 dB,flight,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested hornero,Animalia,Chordata,Aves,https://eol.org/pages/918417,Furnarius cristatus (Crested Hornero) is a species of birds in the family ovenbirds. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,25.5 g,Humid Chaco,Bolivia,"subtropical,terrestrial",,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested ibis,Animalia,Chordata,Aves,https://eol.org/pages/45516064,Nipponia nippon (Asian Crested Ibis) is a species of birds in the family Threskiornithidae. They are listed as endangered by IUCN and in cites appendix i. They are associated with freshwater habitat. They are native to the Palearctic. They are diurnal carnivores. They have parental care (female provides care and paternal care). They rely on flight to move around.,,the palearctic,,,Russia,,,,flight,,Increasing,,,,,,,25.8 years,1900 g,bilaterally symmetric,,,,the Palearctic,,invertivore,arthropods,,,,monogamous,,,,,protection,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested jay,Animalia,Chordata,Aves,https://eol.org/pages/45509966,Cyanocorax melanocyaneus (Bushy Crested Jay) is a species of birds in the family Corvidae. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,115 g,Central American Montane Forests,United States,"subtropical,terrestrial",,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested kingfisher,Animalia,Chordata,Aves,https://eol.org/pages/45516504,Megaceryle lugubris (Crested Kingfisher) is a species of birds in the family Alcedinidae. They are found in the palearctic and the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,the palearctic,268 g,Northern Triangle Subtropical Forests,North Pacific,"river,freshwater habitat",,20 dB,flight,apatite,Decreasing,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested lark,Animalia,Chordata,Aves,https://eol.org/pages/45513652,"Galerida cristata (Crested Lark) is a species of birds in the family larks. They are found in the palearctic, the indo-malayan realm, and Afrotropics. They are diurnal. They have parental care (occasionally breeds cooperatively). They rely on flight to move around.",tympanic middle ear,the palearctic,,,Bahrain,temperate,,,flight,,Decreasing,corneal eyes,Zoologisches Forschungsmuseum Alexander Koenig,,,,,11.6 years,42.9 g,,terrestrial,,,,,granivore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested malimbe,Animalia,Chordata,Aves,https://eol.org/pages/45515010,Malimbus malimbicus (Crested Malimbe) is a species of birds in the family Weavers & allies. They are found in Afrotropics. They rely on flight to move around.,tympanic middle ear,Afrotropics,35.8 g,,Sierra Leone,"tropical,terrestrial",,10 dB,flight,apatite,Stable,corneal eyes,NHMUK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested myna,Animalia,Chordata,Aves,https://eol.org/pages/45510977,Acridotheres cristatellus (Crested Myna) is a species of birds in the family starlings. They are found in the indo-malayan realm and the palearctic. They rely on flight to move around.,tympanic middle ear,the indo-malayan realm,,,United States,estuarine,,,flight,,Stable,corneal eyes,,,,Ficus palmata ssp. virgata (Roxb.) Browicz,,13 years,5.9 g,,,,,,15 days,,,,,,,,,,,,,,,,,,,,,1.2092 watts,,,,,,,,,,,,,,,,,,
0,Crested oropendola,Animalia,Chordata,Aves,https://eol.org/pages/45511900,Psarocolius decumanus (Cassique Hupp) is a species of birds in the family New World blackbirds. They are found in The Neotropics. They visit flowers of mountain immortelle. They rely on flight to move around.,tympanic middle ear,The Neotropics,174 g,,Argentina,"tropical,terrestrial",,,flight,apatite,Decreasing,corneal eyes,,,,Coussapoa microcarpa (Schott) Rizzini,,,,,,,,,,,,,,,,,,,,,,Erythrina poeppigiana (Walp.) O. F. Cook (mountain immortelle),,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested owl,Animalia,Chordata,Aves,https://eol.org/pages/45511586,Lophostrix cristata (Crested Owl) is a species of birds in the family typical owls. They are listed in cites appendix ii. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,620 g,,Mexico,"montane forest,terrestrial",,-15 dB,flight,apatite,Decreasing,corneal eyes,,,,,cites appendix ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested partridge,Animalia,Chordata,Aves,https://eol.org/pages/45515996,Rollulus rouloul (Crested Partridge) is a species of birds in the family Phasianidae. They are listed as near threatened by IUCN. They are found in the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,the indo-malayan realm,232 g,,United States,"forest,terrestrial",,20 dB,flight,apatite,Decreasing,corneal eyes,,,,,near threatened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested pigeon,Animalia,Chordata,Aves,https://eol.org/pages/1064964,Ocyphaps lophotes (Crested Pigeon) is a species of birds in the family Columbidae. They rely on flight to move around.,tympanic middle ear,,260 g,,United States,"tropical,terrestrial",5000 Hz,20 dB,flight,apatite,Increasing,corneal eyes,,,,,,,,,,,,,14 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested quaildove,Animalia,Chordata,Aves,https://eol.org/pages/45509430,Geotrygon versicolor (Crested Quail Dove) is a species of birds in the family Columbidae. They are listed as near threatened by IUCN. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,225 g,,Jamaica,"tropical,terrestrial",,,bipedal movement,apatite,Decreasing,corneal eyes,"Harvard UNiversity, Museum of Comparative Zoology",,,,near threatened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested quetzal,Animalia,Chordata,Aves,https://eol.org/pages/1178440,"Pharomachrus antisianus (Crested Quetzal) is a species of birds in the family Trogonidae. They are native to The Neotropics. They are solitary, diurnal omnivores. They have parental care (female provides care and paternal care). They rely on flight to move around.",,The Neotropics,,,Venezuela,subtropical,,,flight,,Stable,,,,,Clusia hydrogera Cuatrec.,,,,bilaterally symmetric,,,,The Neotropics,,,insects,,,,monogamous,solitary,,,,parental care,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested satinbird,Animalia,Chordata,Aves,https://eol.org/pages/45518601,Cnemophilus macgregorii (Antenna Satinbird) is a species of birds in the family Cnemophilidae. They are listed in cites appendix ii. They are found in australasia. They rely on flight to move around.,tympanic middle ear,australasia,120 g,Central Range Sub-Alpine Grasslands,United States,mountain,5000 Hz,10 dB,bipedal movement,apatite,,corneal eyes,,,,,cites appendix ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested serpent eagle,Animalia,Chordata,Aves,https://eol.org/pages/4378424,Spilornis cheela cheela (Crested Serpent Eagle) is a subspecies of birds in the family Accipitridae. They rely on flight to move around.,tympanic middle ear,,,,,,5000 Hz,20 dB,flight,apatite,,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested shelduck,Animalia,Chordata,Aves,https://eol.org/pages/45515908,Tadorna cristata (Crested Shelduck) is a species of birds in the family Anatidae. They are listed as critically endangered by IUCN. They are found in the palearctic. They rely on drag powered swimming and flight to move around.,tympanic middle ear,the palearctic,,Changbai Mountains Mixed Forests,North Korea,"coastal,freshwater habitat",,20 dB,bipedal movement,apatite,Unknown,corneal eyes,,,,,critically endangered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested shriketit,Animalia,Chordata,Aves,https://eol.org/pages/45518622,Falcunculus frontatus (Crested Shriketit) is a species of birds in the family whistlers. They are found in australasia. They are diurnal. They rely on flight to move around.,tympanic middle ear,australasia,33.2 g,Southwest Australia Savanna,Australia,,5000 Hz,10 dB,bipedal movement,apatite,,corneal eyes,,,diurnal,,,,,,,,,,20 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested spinetail,Animalia,Chordata,Aves,https://eol.org/pages/918300,Cranioleuca subcristata (Crested Spinetail) is a species of birds in the family ovenbirds. They are found in The Neotropics. They rely on flight to move around.,tympanic middle ear,The Neotropics,15 g,Venezuelan Andes Montane Forests,Colombia,"montane forest,terrestrial",,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested titwarbler,Animalia,Chordata,Aves,https://eol.org/pages/45518961,Leptopoecile elegans (Crested Tit Warbler) is a species of birds in the family bushtits. They are found in the palearctic. They rely on flight to move around.,tympanic middle ear,the palearctic,6.9 g,Central Tibetan Plateau Alpine Steppe,China,terrestrial,5000 Hz,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested treeswift,Animalia,Chordata,Aves,https://eol.org/pages/1048635,Hemiprocne coronata (Crested Treeswift) is a species of birds in the family crested-swifts. They are found in the indo-malayan realm and the palearctic. They rely on flight to move around.,tympanic middle ear,the indo-malayan realm,34 g,Kayah-Karen Montane Rain Forests,Bhutan,freshwater habitat,5000 Hz,20 dB,bipedal movement,apatite,Decreasing,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crested whiteeye,Animalia,Chordata,Aves,https://eol.org/pages/45517319,Lophozosterops dohertyi (Crested Ibon) is a species of birds in the family white-eyes. They are found in australasia. They rely on flight to move around.,tympanic middle ear,australasia,,Lesser Sundas Deciduous Forests,Indonesia,montane forest,5000 Hz,10 dB,bipedal movement,apatite,,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Crestless curassow,Animalia,Chordata,Aves,https://eol.org/pages/45512049,Mitu tomentosum (Crestless Curassow) is a species of birds in the family Cracidae. They are listed as near threatened by IUCN. They rely on flight to move around.,tympanic middle ear,,2600 g,,Brazil,"tropical,terrestrial",,,bipedal movement,apatite,Decreasing,corneal eyes,,,,,near threatened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,meat,,,South America,,
0,Crestless fireback,Animalia,Chordata,Aves,https://eol.org/pages/45516023,Lophura erythrophthalma (Crestless Fireback) is a species of birds in the family Phasianidae. They are listed as vulnerable by IUCN. They are found in the indo-malayan realm. They rely on flight to move around.,tympanic middle ear,the indo-malayan realm,,,Malaysia,"karst,terrestrial",,20 dB,flight,apatite,Decreasing,corneal eyes,,,,Baccaurea reticulata Hook. fil.,vulnerable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Cretzschmars bunting,Animalia,Chordata,Aves,https://eol.org/pages/45515760,Emberiza caesia (Cretzschmar's Bunting) is a species of birds in the family New World sparrows. They are found in the palearctic and Afrotropics. They rely on flight to move around.,tympanic middle ear,the palearctic,23.5 g,azerbaijan shrub desert and steppe,Jordan,terrestrial,5000 Hz,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Cricket warbler,Animalia,Chordata,Aves,https://eol.org/pages/45514545,Spiloptila clamans (Cricket Longtail) is a species of birds in the family African warblers. They are found in Afrotropics and the palearctic. They rely on flight to move around.,tympanic middle ear,Afrotropics,8 g,South Saharan Steppe And Woodlands,Cameroon,"desert,terrestrial",,10 dB,bipedal movement,apatite,Stable,corneal eyes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
