ID,Common Bird Names
1206,Blacklored cisticola
1207,Blacklored parrot
1208,Blacklored waxbill
1209,Blacklored yellowthroat
1210,Blackmantled goshawk
1211,Blackmasked finch
1212,Blacknaped fruit dove
1213,Blacknaped monarch
1214,Blacknaped oriole
1215,Blacknaped tern
1216,Blacknecked aracari
1217,Blacknecked crane
1218,Blacknecked eremomela
1219,Blacknecked grebe
1220,Blacknecked red cotinga
1221,Blacknecked stilt
1222,Blacknecked stork
1223,Blacknecked swan
1224,Blacknecked wattleeye
1225,Blacknecked weaver
1226,Blacknecked woodpecker
1227,Blacknecklaced honeyeater
1228,Blacknecklaced scimitar babbler
1229,Blacknest swiftlet
1230,Blackpolled yellowthroat
1231,Blackringed whiteeye
1232,Blackrumped buttonquail
1233,Blackrumped flameback
1234,Blackrumped magpie
1235,Blackrumped waxbill
1236,Blackshouldered cicadabird
1237,Blackshouldered kite
1238,Blackshouldered nightjar
1239,Blacksided flowerpecker
1240,Blacksided robin
1241,Blackspectacled brushfinch
1242,Blackspotted barbet
1243,Blackspotted bareeye
1244,Blackstreaked puffbird
1245,Blackstreaked scimitar babbler
1246,Blackstriped sparrow
1247,Blackstriped woodcreeper
1248,Blacktailed antbird
1249,Blacktailed cisticola
1250,Blacktailed crake
1251,Blacktailed gnatcatcher
1252,Blacktailed godwit
1253,Blacktailed gull
1254,Blacktailed leaftosser
1255,Blacktailed monarch
1256,Blacktailed myiobius
1257,Blacktailed nativehen
1258,Blacktailed tityra
1259,Blacktailed trainbearer
1260,Blacktailed treecreeper
1261,Blacktailed trogon
1262,Blackthighed falconet
1263,Blackthighed grosbeak
1264,Blackthighed puffleg
1265,Blackthroated accentor
1266,Blackthroated antbird
1267,Blackthroated antshrike
1268,Blackthroated apalis
1269,Blackthroated babbler
1270,Blackthroated barbet
1271,Blackthroated blue warbler
1272,Blackthroated brilliant
1273,Blackthroated bushtit
1274,Blackthroated canary
1275,Blackthroated coucal
1276,Blackthroated euphonia
1277,Blackthroated finch
1278,Blackthroated flowerpiercer
1279,Blackthroated gray warbler
1280,Blackthroated green warbler
1281,Blackthroated grosbeak
1282,Blackthroated hermit
1283,Blackthroated honeyeater
1284,Blackthroated huethuet
1285,Blackthroated jay
1286,Blackthroated laughingthrush
1287,Blackthroated loon
1288,Blackthroated magpiejay
1289,Blackthroated mango
1290,Blackthroated munia
1291,Blackthroated parrotbill
1292,Blackthroated prinia
1293,Blackthroated robin
1294,Blackthroated saltator
1295,Blackthroated shriketanager
1296,Blackthroated shrikebill
1297,Blackthroated sparrow
1298,Blackthroated spinetail
1299,Blackthroated sunbird
1300,Blackthroated thistletail
1301,Blackthroated thrush
1302,Blackthroated todytyrant
1303,Blackthroated toucanet
1304,Blackthroated trogon
1305,Blackthroated wattleeye
1306,Blackthroated whipbird
1307,Blackthroated wren
1308,Blackthroated wrenbabbler
1309,Blacktipped cotinga
1310,Blacktipped monarch
1311,Blackvented oriole
1312,Blackvented shearwater
1313,Blackwhiskered vireo
1314,Blackwinged cuckooshrike
1315,Blackwinged flycatchershrike
1316,Blackwinged ground dove
1317,Blackwinged kite
1318,Blackwinged lapwing
1319,Blackwinged lory
1320,Blackwinged lovebird
1321,Blackwinged monarch
1322,Blackwinged oriole
1323,Blackwinged parrot
1324,Blackwinged petrel
1325,Blackwinged pratincole
1326,Blackwinged red bishop
1327,Blackwinged saltator
1328,Blackwinged snowfinch
1329,Blackwinged starling
1330,Blackwinged stilt
1331,Blackburnian warbler
1332,Blackcap babbler
1333,Blackcap illadopsis
1334,Blackish antbird
1335,Blackish chattyrant
1336,Blackish cinclodes
1337,Blackish cuckooshrike
1338,Blackish nightjar
1339,Blackish oystercatcher
1340,Blackish pewee
1341,Blackish rail
1342,Blackish tapaculo
1343,Blackishblue seedeater
1344,Blackishgrey antshrike
1345,Blackishheaded spinetail
1346,Blackpoll warbler
1347,Blacksmith lapwing
1348,Blacksmith thrush
1349,Blackstart
1350,Blackthroat
1351,Blakistons fish owl
1352,Blanfords lark
1353,Blanfords rosefinch
1354,Blanfords snowfinch
1355,Blazewinged parakeet
1356,Blondcrested woodpecker
1357,Blood pheasant
1358,Bloodbreasted flowerpecker
1359,Bloodcolored woodpecker
1360,Bloodeared parakeet
1361,Blossomheaded parakeet
1362,Blue Mountain vireo
1363,Blue birdofparadise
1364,Blue bunting
1365,Blue cotinga
1366,Blue coua
1367,Blue crane
1368,Blue cuckooshrike
1369,Blue dacnis
1370,Blue duck
1371,Blue eared pheasant
1372,Blue finch
1373,Blue grosbeak
1374,Blue ground dove
1375,Blue jay
1376,Blue jewelbabbler
1377,Blue korhaan
1378,Blue lorikeet
1379,Blue malkoha
1380,Blue manakin
1381,Blue mockingbird
1382,Blue noddy
1383,Blue nuthatch
1384,Blue paradise flycatcher
1385,Blue petrel
1386,Blue pitta
1387,Blue quail
1388,Blue rock thrush
1389,Blue swallow
1390,Blue vanga
1391,Blue waxbill
1392,Blue whistling thrush
1393,Blueandblack tanager
1394,Blueandgold tanager
1395,Blueandwhite flycatcher
1396,Blueandwhite kingfisher
1397,Blueandwhite mockingbird
1398,Blueandwhite swallow
1399,Blueandyellow macaw
1400,Blueandyellow tanager
1401,Bluebacked conebill
1402,Bluebacked manakin
1403,Bluebacked parrot
1404,Bluebacked tanager
1405,Bluebanded kingfisher
1406,Bluebanded pitta
1407,Bluebanded toucanet
1408,Bluebearded beeeater
1409,Bluebearded helmetcrest
1410,Bluebellied parrot
1411,Bluebellied roller
1412,Bluebilled black tyrant
1413,Bluebilled curassow
1414,Bluebilled duck
1415,Bluebilled malimbe
1416,Bluebilled teal
1417,Blueblack grassquit
1418,Blueblack grosbeak
1419,Blueblack kingfisher
1420,Bluebreasted beeeater
1421,Bluebreasted blue flycatcher
1422,Bluebreasted fairywren
1423,Bluebreasted kingfisher
1424,Bluebrowed tanager
1425,Bluecapped cordonbleu
1426,Bluecapped fruit dove
1427,Bluecapped ifrit
1428,Bluecapped motmot
1429,Bluecapped puffleg
1430,Bluecapped redstart
1431,Bluecapped rock thrush
1432,Bluecapped tanager
1433,Bluecheeked amazon
1434,Bluecheeked beeeater
1435,Bluecheeked flowerpecker
1436,Bluechested hummingbird
1437,Bluechinned sapphire
1438,Bluecollared parrot
1439,Bluecrowned chlorophonia
1440,Bluecrowned hanging parrot
1441,Bluecrowned laughingthrush
1442,Bluecrowned lorikeet
1443,Bluecrowned manakin
1444,Bluecrowned parakeet
1445,Bluecrowned rackettail
1446,Bluecrowned trogon
1447,Blueeared barbet
1448,Blueeared kingfisher
1449,Blueeared lory
1450,Blueeyed cockatoo
1451,Blueeyed ground dove
1452,Bluefaced honeyeater
1453,Bluefaced malkoha
1454,Bluefaced parrotfinch
1455,Bluefaced rail
1456,Bluefooted booby
1457,Bluefronted blue flycatcher
1458,Bluefronted lancebill
1459,Bluefronted lorikeet
1460,Bluefronted parrotlet
1461,Bluefronted redstart
1462,Bluefronted robin
1463,Bluegray gnatcatcher
1464,Bluegray tanager
1465,Blueheaded beeeater
1466,Blueheaded coucal
1467,Blueheaded crested flycatcher
1468,Blueheaded fantail
1469,Blueheaded hummingbird
1470,Blueheaded macaw
1471,Blueheaded parrot
1472,Blueheaded pitta
1473,Blueheaded quaildove
1474,Blueheaded rackettail
1475,Blueheaded sapphire
1476,Blueheaded sunbird
1477,Blueheaded vireo
1478,Blueheaded wood dove
1479,Bluelored antbird
1480,Bluemantled crested flycatcher
1481,Bluemantled thornbill
1482,Bluemasked leafbird
1483,Bluemoustached beeeater
1484,Bluenaped chlorophonia
1485,Bluenaped mousebird
1486,Bluenaped parrot
1487,Bluenaped pitta
1488,Bluenecked jacamar
1489,Bluenecked tanager
1490,Bluerumped manakin
1491,Bluerumped parrot
1492,Bluerumped pitta
1493,Blueshouldered robinchat
1494,Bluespotted wood dove
1495,Bluestreaked lory
1496,Bluetailed beeeater
1497,Bluetailed emerald
1498,Bluetailed hummingbird
1499,Bluethroated barbet
1500,Bluethroated beeeater
1501,Bluethroated blue flycatcher
1502,Bluethroated brown sunbird
1503,Bluethroated hillstar
1504,Bluethroated macaw
1505,Bluethroated motmot
1506,Bluethroated mountaingem
1507,Bluethroated piping guan
1508,Bluethroated roller
1509,Bluethroated sapphire
1510,Bluethroated starfrontlet
1511,Bluethroated toucanet
1512,Bluetufted starthroat
1513,Bluevented hummingbird
1514,Bluewattled bulbul
1515,Bluewhiskered tanager
1516,Bluewinged goose
1517,Bluewinged kookaburra
1518,Bluewinged laughingthrush
1519,Bluewinged leafbird
1520,Bluewinged macaw
1521,Bluewinged minla
1522,Bluewinged mountain tanager
1523,Bluewinged parakeet
1524,Bluewinged parrot
1525,Bluewinged parrotlet
1526,Bluewinged pitta
1527,Bluewinged rackettail
1528,Bluewinged teal
1529,Bluewinged warbler
1530,Bluethroat
1531,Bluish flowerpiercer
1532,Bluishfronted jacamar
1533,Bluishslate antshrike
1534,Bluntwinged warbler
1535,Blyths frogmouth
1536,Blyths hawkeagle
1537,Blyths hornbill
1538,Blyths kingfisher
1539,Blyths leaf warbler
1540,Blyths paradise flycatcher
1541,Blyths pipit
1542,Blyths reed warbler
1543,Blyths rosefinch
1544,Blyths shrikebabbler
1545,Blyths swift
1546,Blyths tragopan
1547,Boatbilled flycatcher
1548,Boatbilled heron
1549,Boatbilled todytyrant
1550,Boattailed grackle
1551,Bobtailed weaver
1552,Bobolink
1553,Bocages akalat
1554,Bocages bushshrike
1555,Bocages sunbird
1556,Bocages weaver
1557,Bogotá rail
1558,Bohemian waxwing
1559,Bohol sunbird
1560,Bokikokiko
1561,Bokmakierie
1562,Boldstriped titbabbler
1563,Bolivian blackbird
1564,Bolivian brushfinch
1565,Bolivian earthcreeper
1566,Bolivian recurvebill
1567,Bolivian slaty antshrike
1568,Bolivian spinetail
1569,Bolivian tyrannulet
1570,Bolivian warbling finch
1571,Bolivian whitecrowned tapaculo
1572,Bolles pigeon
1573,Bonapartes gull
1574,Bonapartes nightjar
1575,Bonapartes parakeet
1576,Bonellis eagle
1577,Bonin greenfinch
1578,Bonin grosbeak
1579,Bonin petrel
1580,Bonin thrush
1581,Bonin whiteeye
1582,Bonin wood pigeon
1583,Booted eagle
1584,Booted warbler
1585,Boran cisticola
1586,Boreal chickadee
1587,Boreal owl
1588,Bornean banded pitta
1589,Bornean barbet
1590,Bornean blue flycatcher
1591,Bornean bristlehead
1592,Bornean bulbul
1593,Bornean forktail
1594,Bornean frogmouth
1595,Bornean green magpie
1596,Bornean ground cuckoo
1597,Bornean leafbird
1598,Bornean peacockpheasant
1599,Bornean spiderhunter
1600,Bornean stubtail
1601,Bornean swiftlet
1602,Bornean treepie
1603,Bornean whistler
1604,Bornean whistling thrush
1605,Bornean wrenbabbler
1606,Bothas lark
1607,Botteris sparrow
1608,Boucards wren
1609,Bougainville bush warbler
1610,Bougainville crow
1611,Bougainville honeyeater
1612,Bougainville monarch
1613,Bougainville thicketbird
1614,Bougainville whistler
1615,Boulder chat
1616,Bounty shag
1617,Bourkes parrot
1618,Bowers shrikethrush
1619,Boyds shearwater
1620,Boyers cuckooshrike
1621,Braces emerald
1622,Bradfields hornbill
1623,Bradfields swift
1624,Brahminy kite
1625,Brahminy starling
1626,Brambling
1627,Brancolored flycatcher
1628,Brandts cormorant
1629,Brandts mountain finch
1630,Brant
1631,Brasss friarbird
1632,Brassybreasted tanager
1633,Brasília tapaculo
1634,Brauns bushshrike
1635,Brazilian laniisoma
1636,Brazilian merganser
1637,Brazilian ruby
1638,Brazilian tanager
1639,Brazilian teal
1640,Brazilian tinamou
1641,Brazzas martin
1642,Brehms tiger parrot
1643,Brewers blackbird
1644,Brewers sparrow
1645,Bridled honeyeater
1646,Bridled quaildove
1647,Bridled sparrow
1648,Bridled tern
1649,Bridled titmouse
1650,Bridled whiteeye
1651,Brightrumped attila
1652,Brightrumped yellow finch
1653,Brigidas woodcreeper
1654,Brimstone canary
1655,Bristlecrowned starling
1656,Bristlenosed barbet
1657,Bristlethighed curlew
1658,Bristled grassbird
1659,Broadbilled fairywren
1660,Broadbilled flycatcher
1661,Broadbilled hummingbird
1662,Broadbilled motmot
1663,Broadbilled parrot
1664,Broadbilled prion
1665,Broadbilled roller
1666,Broadbilled sandpiper
1667,Broadbilled tody
1668,Broadbilled warbler
1669,Broadringed whiteeye
1670,Broadtailed grassbird
1671,Broadtailed hummingbird
1672,Broadtailed paradise whydah
1673,Broadtipped hermit
1674,Broadwinged hawk
1675,Brolga
1676,Bronze ground dove
1677,Bronze mannikin
1678,Bronze parotia
1679,Bronzebrown cowbird
1680,Bronzegreen euphonia
1681,Bronzeolive pygmy tyrant
1682,Bronzetailed comet
1683,Bronzetailed peacockpheasant
1684,Bronzetailed plumeleteer
1685,Bronzetailed starling
1686,Bronzetailed thornbill
1687,Bronzewinged courser
1688,Bronzewinged duck
1689,Bronzewinged jacana
1690,Bronzewinged parrot
1691,Bronzewinged woodpecker
1692,Bronzed cowbird
1693,Bronzed drongo
1694,Bronzy hermit
1695,Bronzy inca
1696,Bronzy jacamar
1697,Bronzy sunbird
1698,Brookss leaf warbler
1699,Brown accentor
1700,Brown babbler
1701,Brown barbet
1702,Brown booby
1703,Brown bullfinch
1704,Brown bush warbler
1705,Brown cacholote
1706,Brown crake
1707,Brown creeper
1708,Brown cuckoodove
1709,Brown dipper
1710,Brown eared pheasant
1711,Brown emutail
1712,Brown falcon
1713,Brown fantail
1714,Brown firefinch
1715,Brown fish owl
1716,Brown fulvetta
1717,Brown gerygone
1718,Brown goshawk
1719,Brown hawkowl
1720,Brown honeyeater
1721,Brown illadopsis
1722,Brown inca
1723,Brown jacamar
1724,Brown jay
1725,Brown lory
1726,Brown mesite
1727,Brown nightjar
1728,Brown noddy
1729,Brown nunlet
1730,Brown oriole
1731,Brown parisoma
1732,Brown parrotbill
1733,Brown pelican
1734,Brown quail
1735,Brown rock chat
1736,Brown scrub robin
1737,Brown shrike
1738,Brown sicklebill
1739,Brown skua
1740,Brown snake eagle
1741,Brown songlark
1742,Brown tanager
1743,Brown teal
1744,Brown thornbill
1745,Brown thrasher
1746,Brown tinamou
1747,Brown titbabbler
1748,Brown treecreeper
1749,Brown trembler
1750,Brown twinspot
1751,Brown violetear
1752,Brown wood owl
1753,Brown wood rail
1754,Brown woodland warbler
1755,Brownandyellow marshbird
1756,Brownbacked chattyrant
1757,Brownbacked flowerpecker
1758,Brownbacked honeybird
1759,Brownbacked honeyeater
1760,Brownbacked mockingbird
1761,Brownbacked needletail
1762,Brownbacked parrotlet
1763,Brownbacked scrub robin
1764,Brownbacked solitaire
1765,Brownbacked whistler
1766,Brownbacked woodpecker
1767,Brownbanded antpitta
1768,Brownbanded puffbird
1769,Brownbanded rail
1770,Brownbellied stipplethroat
1771,Brownbellied swallow
1772,Brownbilled scythebill
1773,Brownbreasted bamboo tyrant
1774,Brownbreasted barbet
1775,Brownbreasted bulbul
1776,Brownbreasted flycatcher
1777,Brownbreasted gerygone
1778,Browncapped babbler
1779,Browncapped fantail
1780,Browncapped laughingthrush
1781,Browncapped pygmy woodpecker
1782,Browncapped rosy finch
1783,Browncapped titspinetail
1784,Browncapped tyrannulet
1785,Browncapped vireo
1786,Browncapped weaver
1787,Browncapped whitestart
1788,Browncheeked bulbul
1789,Browncheeked fulvetta
1790,Browncheeked hornbill
1791,Browncheeked laughingthrush
1792,Browncheeked rail
1793,Brownchested alethe
1794,Brownchested barbet
1795,Brownchested jungle flycatcher
1796,Brownchested lapwing
1797,Brownchested martin
1798,Browncrested flycatcher
1799,Browncrowned tchagra
1800,Browneared bulbul
1801,Browneared woodpecker
1802,Brownflanked bush warbler
1803,Brownflanked tanager
1804,Brownfronted woodpecker
1805,Brownheaded apalis
1806,Brownheaded barbet
1807,Brownheaded cowbird
1808,Brownheaded crow
1809,Brownheaded greenlet
1810,Brownheaded gull
1811,Brownheaded honeyeater
1812,Brownheaded jewelbabbler
1813,Brownheaded nuthatch
1814,Brownheaded paradise kingfisher
1815,Brownheaded thrush
1816,Brownhooded gull
1817,Brownhooded kingfisher
1818,Brownhooded parrot
1819,Brownmandibled aracari
1820,Brownnecked parrot
1821,Brownnecked raven
1822,Brownrumped bunting
1823,Brownrumped foliagegleaner
1824,Brownrumped seedeater
1825,Brownrumped tapaculo
1826,Brownstreaked flycatcher
1827,Browntailed rock chat
1828,Brownthroated barbet
1829,Brownthroated fulvetta
1830,Brownthroated martin
1831,Brownthroated parakeet
1832,Brownthroated sunbird
1833,Brownthroated wattleeye
1834,Brownwinged kingfisher
1835,Brownwinged parrotbill
1836,Brownwinged schiffornis
1837,Brownwinged starling
1838,Brownwinged whistling thrush
1839,Brownish elaenia
1840,Brownish twistwing
1841,Brownishheaded antbird
1842,Brubru
1843,Bruces green pigeon
1844,Brush bronzewing
1845,Brush cuckoo
1846,Brushland tinamou
1847,Bryans shearwater
1848,Bubbling cisticola
1849,Buckleys forest falcon
1850,Budgerigar
1851,Buffbanded rail
1852,Buffbanded thicketbird
1853,Buffbanded tyrannulet
1854,Buffbarred warbler
1855,Buffbellied hermit
1856,Buffbellied hummingbird
1857,Buffbellied mannikin
1858,Buffbellied monarch
1859,Buffbellied pipit
1860,Buffbellied puffbird
1861,Buffbellied tanager
1862,Buffbellied warbler
1863,Buffbreasted babbler
1864,Buffbreasted buttonquail
1865,Buffbreasted earthcreeper
1866,Buffbreasted flycatcher
1867,Buffbreasted mountain tanager
1868,Buffbreasted paradise kingfisher
1869,Buffbreasted sabrewing
1870,Buffbreasted sandpiper
1871,Buffbreasted todytyrant
1872,Buffbreasted wren
1873,Buffbridled Inca finch
1874,Buffbrowed chachalaca
1875,Buffbrowed foliagegleaner
1876,Buffcheeked greenlet
1877,Buffcheeked todyflycatcher
1878,Buffchested babbler
1879,Buffcollared nightjar
1880,Buffcrested bustard
1881,Bufffaced pygmy parrot
1882,Bufffaced scrubwren
1883,Bufffronted foliagegleaner
1884,Bufffronted owl
1885,Bufffronted quaildove
1886,Buffheaded coucal
1887,Buffnecked ibis
1888,Buffnecked woodpecker
1889,Buffrumped thornbill
1890,Buffrumped warbler
1891,Buffrumped woodpecker
1892,Buffsided robin
1893,Buffspotted flameback
1894,Buffspotted flufftail
1895,Buffspotted woodpecker
1896,Buffstreaked chat
1897,Bufftailed coronet
1898,Bufftailed sicklebill
1899,Buffthighed puffleg
1900,Buffthroated apalis
1901,Buffthroated foliagegleaner
1902,Buffthroated purpletuft
1903,Buffthroated saltator
1904,Buffthroated sunbird
1905,Buffthroated todytyrant
1906,Buffthroated warbler
1907,Buffthroated warbling finch
