ID,Common Bird Names
1209,Black-lored yellowthroat
1210,Black-mantled goshawk
1211,Black-masked finch
1212,Black-naped fruit dove
1213,Black-naped monarch
1214,Black-naped oriole
1215,Black-naped tern
1216,Black-necked aracari
1217,Black-necked crane
1218,Black-necked eremomela
1219,Black-necked grebe
1220,Black-necked red cotinga
1221,Black-necked stilt
1222,Black-necked stork
1223,Black-necked swan
1224,Black-necked wattle-eye
1225,Black-necked weaver
1226,Black-necked woodpecker
1227,Black-necklaced honeyeater
1228,Black-necklaced scimitar babbler
1229,Black-nest swiftlet
1230,Black-polled yellowthroat
1231,Black-ringed white-eye
1232,Black-rumped buttonquail
1233,Black-rumped flameback
1234,Black-rumped magpie
1235,Black-rumped waxbill
1236,Black-shouldered cicadabird
1237,Black-shouldered kite
1238,Black-shouldered nightjar
1239,Black-sided flowerpecker
1240,Black-sided robin
1241,Black-spectacled brushfinch
1242,Black-spotted barbet
1243,Black-spotted bare-eye
1244,Black-streaked puffbird
1245,Black-streaked scimitar babbler
1246,Black-striped sparrow
1247,Black-striped woodcreeper
1248,Black-tailed antbird
1249,Black-tailed cisticola
1250,Black-tailed crake
1251,Black-tailed gnatcatcher
1252,Black-tailed godwit
1253,Black-tailed gull
1254,Black-tailed leaftosser
1255,Black-tailed monarch
1256,Black-tailed myiobius
1257,Black-tailed nativehen
1258,Black-tailed tityra
1259,Black-tailed trainbearer
1260,Black-tailed treecreeper
1261,Black-tailed trogon
1262,Black-thighed falconet
1263,Black-thighed grosbeak
1264,Black-thighed puffleg
1265,Black-throated accentor
1266,Black-throated antbird
1267,Black-throated antshrike
1268,Black-throated apalis
1269,Black-throated babbler
1270,Black-throated barbet
1271,Black-throated blue warbler
1272,Black-throated brilliant
1273,Black-throated bushtit
1274,Black-throated canary
1275,Black-throated coucal
1276,Black-throated euphonia
1277,Black-throated finch
1278,Black-throated flowerpiercer
1279,Black-throated gray warbler
1280,Black-throated green warbler
1281,Black-throated grosbeak
1282,Black-throated hermit
1283,Black-throated honeyeater
1284,Black-throated huet-huet
1285,Black-throated jay
1286,Black-throated laughingthrush
1287,Black-throated loon
1288,Black-throated magpie-jay
1289,Black-throated mango
1290,Black-throated munia
1291,Black-throated parrotbill
1292,Black-throated prinia
1293,Black-throated robin
1294,Black-throated saltator
1295,Black-throated shrike-tanager
1296,Black-throated shrikebill
1297,Black-throated sparrow
1298,Black-throated spinetail
1299,Black-throated sunbird
1300,Black-throated thistletail
1301,Black-throated thrush
1302,Black-throated tody-tyrant
1303,Black-throated toucanet
1304,Black-throated trogon
1305,Black-throated wattle-eye
1306,Black-throated whipbird
1307,Black-throated wren
1308,Black-throated wren-babbler
1309,Black-tipped cotinga
1310,Black-tipped monarch
1311,Black-vented oriole
1312,Black-vented shearwater
1313,Black-whiskered vireo
1314,Black-winged cuckooshrike
1315,Black-winged flycatcher-shrike
1316,Black-winged ground dove
1317,Black-winged kite
1318,Black-winged lapwing
1319,Black-winged lory
1320,Black-winged lovebird
1321,Black-winged monarch
1322,Black-winged oriole
1323,Black-winged parrot
1324,Black-winged petrel
1325,Black-winged pratincole
1326,Black-winged red bishop
1327,Black-winged saltator
1328,Black-winged snowfinch
1329,Black-winged starling
1330,Black-winged stilt
1331,Blackburnian warbler
1332,Blackcap babbler
1333,Blackcap illadopsis
1334,Blackish antbird
1335,Blackish chat-tyrant
1336,Blackish cinclodes
1337,Blackish cuckooshrike
1338,Blackish nightjar
1339,Blackish oystercatcher
1340,Blackish pewee
1341,Blackish rail
1342,Blackish tapaculo
1343,Blackish-blue seedeater
1344,Blackish-grey antshrike
1345,Blackish-headed spinetail
1346,Blackpoll warbler
1347,Blacksmith lapwing
1348,Blacksmith thrush
1349,Blackstart
1350,Blackthroat
1351,Blakiston's fish owl
1352,Blanford's lark
1353,Blanford's rosefinch
1354,Blanford's snowfinch
1355,Blaze-winged parakeet
1356,Blond-crested woodpecker
1357,Blood pheasant
1358,Blood-breasted flowerpecker
1359,Blood-colored woodpecker
1360,Blood-eared parakeet
1361,Blossom-headed parakeet
1362,Blue Mountain vireo
1363,Blue bird-of-paradise
1364,Blue bunting
1365,Blue cotinga
1366,Blue coua
1367,Blue crane
1368,Blue cuckooshrike
1369,Blue dacnis
1370,Blue duck
1371,Blue eared pheasant
1372,Blue finch
1373,Blue grosbeak
1374,Blue ground dove
1375,Blue jay
1376,Blue jewel-babbler
1377,Blue korhaan
1378,Blue lorikeet
1379,Blue malkoha
1380,Blue manakin
1381,Blue mockingbird
1382,Blue noddy
1383,Blue nuthatch
1384,Blue paradise flycatcher
1385,Blue petrel
1386,Blue pitta
1387,Blue quail
1388,Blue rock thrush
1389,Blue swallow
1390,Blue vanga
1391,Blue waxbill
1392,Blue whistling thrush
1393,Blue-and-black tanager
1394,Blue-and-gold tanager
1395,Blue-and-white flycatcher
1396,Blue-and-white kingfisher
1397,Blue-and-white mockingbird
1398,Blue-and-white swallow
1399,Blue-and-yellow macaw
1400,Blue-and-yellow tanager
1401,Blue-backed conebill
1402,Blue-backed manakin
1403,Blue-backed parrot
1404,Blue-backed tanager
1405,Blue-banded kingfisher
1406,Blue-banded pitta
1407,Blue-banded toucanet
1408,Blue-bearded bee-eater
1409,Blue-bearded helmetcrest
1410,Blue-bellied parrot
1411,Blue-bellied roller
1412,Blue-billed black tyrant
1413,Blue-billed curassow
1414,Blue-billed duck
1415,Blue-billed malimbe
1416,Blue-billed teal
1417,Blue-black grassquit
1418,Blue-black grosbeak
1419,Blue-black kingfisher
1420,Blue-breasted bee-eater
1421,Blue-breasted blue flycatcher
1422,Blue-breasted fairywren
1423,Blue-breasted kingfisher
1424,Blue-browed tanager
1425,Blue-capped cordon-bleu
1426,Blue-capped fruit dove
1427,Blue-capped ifrit
1428,Blue-capped motmot
1429,Blue-capped puffleg
1430,Blue-capped redstart
1431,Blue-capped rock thrush
1432,Blue-capped tanager
1433,Blue-cheeked amazon
1434,Blue-cheeked bee-eater
1435,Blue-cheeked flowerpecker
1436,Blue-chested hummingbird
1437,Blue-chinned sapphire
1438,Blue-collared parrot
1439,Blue-crowned chlorophonia
1440,Blue-crowned hanging parrot
1441,Blue-crowned laughingthrush
1442,Blue-crowned lorikeet
1443,Blue-crowned manakin
1444,Blue-crowned parakeet
1445,Blue-crowned racket-tail
1446,Blue-crowned trogon
1447,Blue-eared barbet
1448,Blue-eared kingfisher
1449,Blue-eared lory
1450,Blue-eyed cockatoo
1451,Blue-eyed ground dove
1452,Blue-faced honeyeater
1453,Blue-faced malkoha
1454,Blue-faced parrotfinch
1455,Blue-faced rail
1456,Blue-footed booby
1457,Blue-fronted blue flycatcher
1458,Blue-fronted lancebill
1459,Blue-fronted lorikeet
1460,Blue-fronted parrotlet
1461,Blue-fronted redstart
1462,Blue-fronted robin
1463,Blue-gray gnatcatcher
1464,Blue-gray tanager
1465,Blue-headed bee-eater
1466,Blue-headed coucal
1467,Blue-headed crested flycatcher
1468,Blue-headed fantail
1469,Blue-headed hummingbird
1470,Blue-headed macaw
1471,Blue-headed parrot
1472,Blue-headed pitta
1473,Blue-headed quail-dove
1474,Blue-headed racket-tail
1475,Blue-headed sapphire
1476,Blue-headed sunbird
1477,Blue-headed vireo
1478,Blue-headed wood dove
1479,Blue-lored antbird
1480,Blue-mantled crested flycatcher
1481,Blue-mantled thornbill
1482,Blue-masked leafbird
1483,Blue-moustached bee-eater
1484,Blue-naped chlorophonia
1485,Blue-naped mousebird
1486,Blue-naped parrot
1487,Blue-naped pitta
1488,Blue-necked jacamar
1489,Blue-necked tanager
1490,Blue-rumped manakin
1491,Blue-rumped parrot
1492,Blue-rumped pitta
1493,Blue-shouldered robin-chat
1494,Blue-spotted wood dove
1495,Blue-streaked lory
1496,Blue-tailed bee-eater
1497,Blue-tailed emerald
1498,Blue-tailed hummingbird
1499,Blue-throated barbet
1500,Blue-throated bee-eater
1501,Blue-throated blue flycatcher
1502,Blue-throated brown sunbird
1503,Blue-throated hillstar
1504,Blue-throated macaw
1505,Blue-throated motmot
1506,Blue-throated mountaingem
1507,Blue-throated piping guan
1508,Blue-throated roller
1509,Blue-throated sapphire
1510,Blue-throated starfrontlet
1511,Blue-throated toucanet
1512,Blue-tufted starthroat
1513,Blue-vented hummingbird
1514,Blue-wattled bulbul
1515,Blue-whiskered tanager
1516,Blue-winged goose
1517,Blue-winged kookaburra
1518,Blue-winged laughingthrush
1519,Blue-winged leafbird
1520,Blue-winged macaw
1521,Blue-winged minla
1522,Blue-winged mountain tanager
1523,Blue-winged parakeet
1524,Blue-winged parrot
1525,Blue-winged parrotlet
1526,Blue-winged pitta
1527,Blue-winged racket-tail
1528,Blue-winged teal
1529,Blue-winged warbler
1530,Bluethroat
1531,Bluish flowerpiercer
1532,Bluish-fronted jacamar
1533,Bluish-slate antshrike
1534,Blunt-winged warbler
1535,Blyth's frogmouth
1536,Blyth's hawk-eagle
1537,Blyth's hornbill
1538,Blyth's kingfisher
1539,Blyth's leaf warbler
1540,Blyth's paradise flycatcher
1541,Blyth's pipit
1542,Blyth's reed warbler
1543,Blyth's rosefinch
1544,Blyth's shrike-babbler
1545,Blyth's swift
1546,Blyth's tragopan
1547,Boat-billed flycatcher
1548,Boat-billed heron
1549,Boat-billed tody-tyrant
1550,Boat-tailed grackle
1551,Bob-tailed weaver
1552,Bobolink
1553,Bocage's akalat
1554,Bocage's bushshrike
1555,Bocage's sunbird
1556,Bocage's weaver
1557,Bogotá rail
1558,Bohemian waxwing
1559,Bohol sunbird
1560,Bokikokiko
1561,Bokmakierie
1562,Bold-striped tit-babbler
1563,Bolivian blackbird
1564,Bolivian brushfinch
1565,Bolivian earthcreeper
1566,Bolivian recurvebill
1567,Bolivian slaty antshrike
1568,Bolivian spinetail
1569,Bolivian tyrannulet
1570,Bolivian warbling finch
1571,Bolivian white-crowned tapaculo
1572,Bolle's pigeon
1573,Bonaparte's gull
1574,Bonaparte's nightjar
1575,Bonaparte's parakeet
1576,Bonelli's eagle
1577,Bonin greenfinch
1578,Bonin grosbeak
1579,Bonin petrel
1580,Bonin thrush
1581,Bonin white-eye
1582,Bonin wood pigeon
1583,Booted eagle
1584,Booted warbler
1585,Boran cisticola
1586,Boreal chickadee
1587,Boreal owl
1588,Bornean banded pitta
1589,Bornean barbet
1590,Bornean blue flycatcher
1591,Bornean bristlehead
1592,Bornean bulbul
1593,Bornean forktail
1594,Bornean frogmouth
1595,Bornean green magpie
1596,Bornean ground cuckoo
1597,Bornean leafbird
1598,Bornean peacock-pheasant
1599,Bornean spiderhunter
1600,Bornean stubtail
1601,Bornean swiftlet
1602,Bornean treepie
1603,Bornean whistler
1604,Bornean whistling thrush
1605,Bornean wren-babbler
1606,Botha's lark
1607,Botteri's sparrow
1608,Boucard's wren
1609,Bougainville bush warbler
1610,Bougainville crow
1611,Bougainville honeyeater
1612,Bougainville monarch
1613,Bougainville thicketbird
1614,Bougainville whistler
1615,Boulder chat
1616,Bounty shag
1617,Bourke's parrot
1618,Bower's shrikethrush
1619,Boyd's shearwater
1620,Boyer's cuckooshrike
1621,Brace's emerald
1622,Bradfield's hornbill
1623,Bradfield's swift
1624,Brahminy kite
1625,Brahminy starling
1626,Brambling
1627,Bran-colored flycatcher
1628,Brandt's cormorant
1629,Brandt's mountain finch
1630,Brant
1631,Brass's friarbird
1632,Brassy-breasted tanager
1633,Brasília tapaculo
1634,Braun's bushshrike
1635,Brazilian laniisoma
1636,Brazilian merganser
1637,Brazilian ruby
1638,Brazilian tanager
1639,Brazilian teal
1640,Brazilian tinamou
1641,Brazza's martin
1642,Brehm's tiger parrot
1643,Brewer's blackbird
1644,Brewer's sparrow
1645,Bridled honeyeater
1646,Bridled quail-dove
1647,Bridled sparrow
1648,Bridled tern
1649,Bridled titmouse
1650,Bridled white-eye
1651,Bright-rumped attila
1652,Bright-rumped yellow finch
1653,Brigida's woodcreeper
1654,Brimstone canary
1655,Bristle-crowned starling
1656,Bristle-nosed barbet
1657,Bristle-thighed curlew
1658,Bristled grassbird
1659,Broad-billed fairywren
1660,Broad-billed flycatcher
1661,Broad-billed hummingbird
1662,Broad-billed motmot
1663,Broad-billed parrot
1664,Broad-billed prion
1665,Broad-billed roller
1666,Broad-billed sandpiper
1667,Broad-billed tody
1668,Broad-billed warbler
1669,Broad-ringed white-eye
1670,Broad-tailed grassbird
1671,Broad-tailed hummingbird
1672,Broad-tailed paradise whydah
1673,Broad-tipped hermit
1674,Broad-winged hawk
1675,Brolga
1676,Bronze ground dove
1677,Bronze mannikin
1678,Bronze parotia
1679,Bronze-brown cowbird
1680,Bronze-green euphonia
1681,Bronze-olive pygmy tyrant
1682,Bronze-tailed comet
1683,Bronze-tailed peacock-pheasant
1684,Bronze-tailed plumeleteer
1685,Bronze-tailed starling
1686,Bronze-tailed thornbill
1687,Bronze-winged courser
1688,Bronze-winged duck
1689,Bronze-winged jacana
1690,Bronze-winged parrot
1691,Bronze-winged woodpecker
1692,Bronzed cowbird
1693,Bronzed drongo
1694,Bronzy hermit
1695,Bronzy inca
1696,Bronzy jacamar
1697,Bronzy sunbird
1698,Brooks's leaf warbler
1699,Brown accentor
1700,Brown babbler
1701,Brown barbet
1702,Brown booby
1703,Brown bullfinch
1704,Brown bush warbler
1705,Brown cacholote
1706,Brown crake
1707,Brown creeper
1708,Brown cuckoo-dove
1709,Brown dipper
1710,Brown eared pheasant
1711,Brown emutail
1712,Brown falcon
1713,Brown fantail
1714,Brown firefinch
1715,Brown fish owl
1716,Brown fulvetta
1717,Brown gerygone
1718,Brown goshawk
1719,Brown hawk-owl
1720,Brown honeyeater
1721,Brown illadopsis
1722,Brown inca
1723,Brown jacamar
1724,Brown jay
1725,Brown lory
1726,Brown mesite
1727,Brown nightjar
1728,Brown noddy
1729,Brown nunlet
1730,Brown oriole
1731,Brown parisoma
1732,Brown parrotbill
1733,Brown pelican
1734,Brown quail
1735,Brown rock chat
1736,Brown scrub robin
1737,Brown shrike
1738,Brown sicklebill
1739,Brown skua
1740,Brown snake eagle
1741,Brown songlark
1742,Brown tanager
1743,Brown teal
1744,Brown thornbill
1745,Brown thrasher
1746,Brown tinamou
1747,Brown tit-babbler
1748,Brown treecreeper
1749,Brown trembler
1750,Brown twinspot
1751,Brown violetear
1752,Brown wood owl
1753,Brown wood rail
1754,Brown woodland warbler
1755,Brown-and-yellow marshbird
1756,Brown-backed chat-tyrant
1757,Brown-backed flowerpecker
1758,Brown-backed honeybird
1759,Brown-backed honeyeater
1760,Brown-backed mockingbird
1761,Brown-backed needletail
1762,Brown-backed parrotlet
1763,Brown-backed scrub robin
1764,Brown-backed solitaire
1765,Brown-backed whistler
1766,Brown-backed woodpecker
1767,Brown-banded antpitta
1768,Brown-banded puffbird
1769,Brown-banded rail
1770,Brown-bellied stipplethroat
1771,Brown-bellied swallow
1772,Brown-billed scythebill
1773,Brown-breasted bamboo tyrant
1774,Brown-breasted barbet
1775,Brown-breasted bulbul
1776,Brown-breasted flycatcher
1777,Brown-breasted gerygone
1778,Brown-capped babbler
1779,Brown-capped fantail
1780,Brown-capped laughingthrush
1781,Brown-capped pygmy woodpecker
1782,Brown-capped rosy finch
1783,Brown-capped tit-spinetail
1784,Brown-capped tyrannulet
1785,Brown-capped vireo
1786,Brown-capped weaver
1787,Brown-capped whitestart
1788,Brown-cheeked bulbul
1789,Brown-cheeked fulvetta
1790,Brown-cheeked hornbill
1791,Brown-cheeked laughingthrush
1792,Brown-cheeked rail
1793,Brown-chested alethe
1794,Brown-chested barbet
1795,Brown-chested jungle flycatcher
1796,Brown-chested lapwing
1797,Brown-chested martin
1798,Brown-crested flycatcher
1799,Brown-crowned tchagra
1800,Brown-eared bulbul
1801,Brown-eared woodpecker
1802,Brown-flanked bush warbler
1803,Brown-flanked tanager
1804,Brown-fronted woodpecker
1805,Brown-headed apalis
1806,Brown-headed barbet
1807,Brown-headed cowbird
1808,Brown-headed crow
1809,Brown-headed greenlet
1810,Brown-headed gull
1811,Brown-headed honeyeater
1812,Brown-headed jewel-babbler
1813,Brown-headed nuthatch
1814,Brown-headed paradise kingfisher
1815,Brown-headed thrush
1816,Brown-hooded gull
1817,Brown-hooded kingfisher
1818,Brown-hooded parrot
1819,Brown-mandibled aracari
1820,Brown-necked parrot
1821,Brown-necked raven
1822,Brown-rumped bunting
1823,Brown-rumped foliage-gleaner
1824,Brown-rumped seedeater
1825,Brown-rumped tapaculo
1826,Brown-streaked flycatcher
1827,Brown-tailed rock chat
1828,Brown-throated barbet
1829,Brown-throated fulvetta
1830,Brown-throated martin
1831,Brown-throated parakeet
1832,Brown-throated sunbird
1833,Brown-throated wattle-eye
1834,Brown-winged kingfisher
1835,Brown-winged parrotbill
1836,Brown-winged schiffornis
1837,Brown-winged starling
1838,Brown-winged whistling thrush
1839,Brownish elaenia
1840,Brownish twistwing
1841,Brownish-headed antbird
1842,Brubru
1843,Bruce's green pigeon
1844,Brush bronzewing
1845,Brush cuckoo
1846,Brushland tinamou
1847,Bryan's shearwater
1848,Bubbling cisticola
1849,Buckley's forest falcon
1850,Budgerigar
1851,Buff-banded rail
1852,Buff-banded thicketbird
1853,Buff-banded tyrannulet
1854,Buff-barred warbler
1855,Buff-bellied hermit
1856,Buff-bellied hummingbird
1857,Buff-bellied mannikin
1858,Buff-bellied monarch
1859,Buff-bellied pipit
1860,Buff-bellied puffbird
1861,Buff-bellied tanager
1862,Buff-bellied warbler
1863,Buff-breasted babbler
1864,Buff-breasted buttonquail
