,Common Name,Kingdom,Phylum,Class,Order,Family,Binomial Name,Link,Description
0,Jelski's Black-Tyrant,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Knipolegus signatus,https://ebird.org/species/andtyr3,"Rare flycatcher found in cloud forest along the east slope of the Andes in northern and central Peru, barely reaching over the border into southeastern Ecuador. Male is dark sooty gray; female is grayish-olive with pale wingbars and faint streaking below. Similar to White-winged Black-Tyrant, but male Jelski’s is grayer and lacks white in the wings (which is usually only evident in flight) and female Jelski’s is much darker, especially on the underparts. No overlap with Plumbeous Black-Tyrant."
0,Jerdon's Babbler,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Chrysomma altirostre,https://ebird.org/species/jerbab1,"Warm brown babbler with a distinctive round-headed and short-billed profile. Extremely localized, restricted to disappearing patches of tall riverine grassland and reedbeds. Usually in pairs or small groups. Shy and skulking, typically best detected by its fluty, melodic song, but if seen well, note its gray face, pale throat, and golden “spectacles.”"
0,Jerdon's Baza,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aviceda jerdoni,https://ebird.org/species/jerbaz1,"Medium-sized raptor with a prominent white-tipped black crest that is usually erect. Shows conspicuous pale reddish barring on a white belly. Smaller size and narrower wing bases in flight separate it from hawk-eagles, and longer wings and completely feathered legs at rest separate it from Crested Goshawk and other accipiters. Sedentary across its range, occurring in wet tropical and subtropical forests across South and Southeast Asia. Difficult to see if not soaring; often tucked away in forest canopy."
0,Jerdon's Courser,Animalia,Chordata,Aves,Charadriiformes,Glareolidae,Rhinoptilus bitorquatus,https://ebird.org/species/jercou1,"A delicate lapwing-like bird with a large eye and a short, bicolored bill. Note the strong white eyebrow and the brown breast with two distinct white bands. Nocturnal and extremely rare. Known to inhabit open, dry thorny scrubland. The call is a short series of two-noted whistles “tuick-tuoo.”"
0,Jerdon's Leafbird,Animalia,Chordata,Aves,Passeriformes,Chloropseidae,Chloropsis jerdoni,https://ebird.org/species/jerlea1,"Crisp emerald-green forest-dweller. Male has a dark blue throat patch outlined by a thick black border. Female has a pale blue throat with no dark border. Only similarly-colored bird in range is the Golden-fronted Leafbird, which has an orange forehead. Jerdon’s Leafbird is a species of lowland and foothill forests, particularly dry open wooded areas and forest edges. Joins mixed-species flocks, particularly at flowering and fruiting trees. Song is an assemblage of harsh squeaks, buzzing notes, whistles, and imitations of other species."
0,Jerdon's Minivet,Animalia,Chordata,Aves,Passeriformes,Campephagidae,Pericrocotus albifrons,https://ebird.org/species/whbmin2,"Dainty minivet of dry forests, scrubland, and cultivation edge in Myanmar’s central Irrawaddy plains. Male is black and white, with an orange patch on the chest. Female is paler, replacing much of the male’s black with soft gray-brown. Both sexes have a broad white eyebrow, large white wing patches, and a white rump with a pale orangish patch in the center. Often moves in pairs and small flocks. Song is a high, sweet burst of warbling twitters. Calls include sharp “djeep” and a buzzier descending whistle."
0,Jerdon's Nightjar,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Caprimulgus atripennis,https://ebird.org/species/jernig1,"Large-headed nightjar with a bright white throat. Male shows bright white patches near the wingtips and on the edges of the tail that are buffy-brown in females. Large-tailed Nightjar is very similar; in Jerdon’s, look for less-streaked crown and smaller wing patches. Indian Nightjar is smaller and much more intricately patterned, lacking the white throat. Song is a strange bubbling “bwr-wr-wr,” usually heard at dusk or dawn in wooded areas."
0,Jet Antbird,Animalia,Chordata,Aves,Passeriformes,Thamnophilidae,Cercomacra nigricans,https://ebird.org/species/jetant1,"Small slender antbird, found in pairs skulking through low tangles in forest and edges. Male is very dark black with obvious white fringes on shoulder. Female similar to male but gray instead of black and shows white streaks on throat. Could be confused with Dot-winged Antwren, which is less skulky and has larger white spots on wing and tail; also note very different female plumage. Usually heard more often than seen; listen for harsh nasal song emanating from from the undergrowth: “reh-er, reh-er, reh-er.”"
0,Jet Manakin,Animalia,Chordata,Aves,Passeriformes,Pipridae,Chloropipo unicolor,https://ebird.org/species/jetman2,"Rarely encountered large manakin found in dense undergrowth of humid forests, mostly on outlying ridges along the east slope of the Andes. Male is entirely black with white underwings, visible when the wings are flicked or the bird flies; unlike any other manakin in range. Female is entirely brown and might be confused for a schiffornis, but note smaller size and white underwings. Most often noticed by its voice, a distinctive rising nasal “tuwee!”."
0,Jobi Manucode,Animalia,Chordata,Aves,Passeriformes,Paradisaeidae,Manucodia jobiensis,https://ebird.org/species/jobman1,"A large bird of lowland rainforest. All black with red eye. Purplish-blue iridescence on wings and tail and iridescent scaling on the chest and back. Shy and little known. Best seen at fruiting trees. Very similar to Crinkle-collared Manucode, but Jobi is usually found at lower elevation and lacks the bump on its head. Trumpet Manucode co-occurs but is smaller and has a loose mane of feathers around its neck. Song, a series of hollow “hoo” notes."
0,Jocotoco Antpitta,Animalia,Chordata,Aves,Passeriformes,Grallariidae,Grallaria ridgelyi,https://ebird.org/species/jocant1,"Large antpitta with a tiny range in southeast Ecuador. Unmistakable. Typical antpitta shape: plump and short-tailed with long legs, like a grapefruit on stilts. Brown above and pale silvery-gray below with a black cap and thick white mustache patch. Rare and local on or near the ground in the upper subtropical zone from around 2,300 to 2,600 m; especially fond of bamboo patches. Essentially never seen away from the Tapichalaca Reserve in Ecuador, where several birds have been trained to eat worms."
0,Johanna's Sunbird,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Cinnyris johannae,https://ebird.org/species/johsun2,"A large, long-billed sunbird of forest and forest edge, sometimes venturing into gardens and farms. Both sexes have a distinctive long and mostly straight bill with a noticeable droop towards the tip. Males are iridescent green above and dark below with a green throat, a red-and-purple chest, and a maroon belly. Females are light brown above with a subtle eye-line, and pale with fine brown streaking below. Most likely to be confused with Splendid Sunbird, but look for the male’s green throat and maroon rather than red belly, and the female’s finely streaked underparts. Call is a descending whistled “tiuw.” The song is a complex jumble of whistled notes, not unlike that of other sunbirds."
0,Jos Plateau Indigobird,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua maryae,https://ebird.org/species/jopind1,"A nest parasite that lays its eggs in the nests of Rock Firefinches. Breeding males are black with green iridescence and a pale brownish panel in the wings. Females and non-breeding males are streaky and brown on the back and pale below, with a bold facial pattern. The bill is whitish and the legs pale purple. A scarce, local, and poorly known species. Found in rocky areas within savanna. Given current knowledge, can only be confidently identified by vocalizations. Imitates the vocalizations of its host, Rock Firefinch, including soft “teew” whistles, a descending trill, “tep” notes, and “pit-pit-pit” calls. These are often mixed into a scratchy jumble of high-pitched notes."
0,Josephine's Lorikeet,Animalia,Chordata,Aves,Psittaciformes,Psittaculidae,Charmosyna josefinae,https://ebird.org/species/joslor1,"A medium-sized, long-tailed lorikeet of foothill and lower montane forest. Red head and chest, green back, broad black line around the back of the head and a yellow undertail and tip. Similar to Fairy Lorikeet, but Josephine’s Lorikeet is distinctly larger, has a dark patch on the belly and lacks streaking on the chest. Travels in pairs or small groups looking for flowering trees where it associates with other species. Also similar to red morph Papuan Lorikeet, but Josephine’s is smaller with a much shorter tail. Call, a high-pitch, ringing “srik!” note."
0,Jouanin's Petrel,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Bulweria fallax,https://ebird.org/species/joupet,"An all-dark, pigeon-sized petrel. Very bulky, with broad wings and a heavy, dark bill. Similar to Bulwer’s Petrel, but Jouanin’s appears heavier overall with a shorter tail, a larger bill, and no white on the wings. Strong flier, gliding often with occasional wingbeats, and staying close to the water."
0,Joyful Greenbul,Animalia,Chordata,Aves,Passeriformes,Pycnonotidae,Chlorocichla laetissima,https://ebird.org/species/joygre1,"A large, richly colored greenbul, yellow-olive on the back and yellow below with a red eye. Found locally in humid forest at middle elevations, usually in groups, at middle levels of the forest and in the sub-canopy. More colorful than other greenbuls that overlap in range. Similar to Prigogine’s Greenbul, but distinguished by the lack of gray on the face and lack of white on the chin. Named for its exuberant song, several chattering calls that ascend and accelerate into a bubbly, explosive sequence, usually given by multiple birds together."
